task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score,run_time_seconds,avg_time_per_sample_seconds,_source
informal_to_formal,flan-t5-large,negative_original,,3,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,negative_original,,4,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,negative_original,,4,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,negative_original,,4,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,1,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,1,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,1,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,2,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,2,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,2,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,3,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,3,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,3,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,4,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,4,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,neutral,4,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,1,0,False,42,0.0,False,0.0,7.108,0.474,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,1,0,False,43,0.0,False,0.0,7.113,0.474,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,1,0,False,44,0.0,False,0.0,7.006,0.467,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,2,0,False,42,0.0,False,0.0,7.046,0.470,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,2,0,False,43,0.0,False,0.0,7.118,0.475,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,2,0,False,44,0.0,False,0.0,7.097,0.473,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,3,0,False,42,0.0,False,0.0,7.094,0.473,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,3,0,False,43,0.0,False,0.0,7.195,0.480,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,3,0,False,44,0.0,False,0.0,7.134,0.476,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,4,0,False,42,0.0,False,0.0,7.110,0.474,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,4,0,False,43,0.0,False,0.0,7.029,0.469,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
informal_to_formal,flan-t5-large,positive,4,0,False,44,0.0,False,0.0,7.128,0.475,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,1,0,False,42,0.0,False,0.68,16.396,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,1,0,False,43,0.0,False,0.68,16.527,0.165,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,1,0,False,44,0.0,False,0.68,16.565,0.166,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,2,0,False,42,0.0,False,0.72,16.562,0.166,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,2,0,False,43,0.0,False,0.72,16.439,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,2,0,False,44,0.0,False,0.72,16.516,0.165,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,3,0,False,42,0.0,False,0.69,16.519,0.165,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,3,0,False,43,0.0,False,0.69,16.291,0.163,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,3,0,False,44,0.0,False,0.69,16.370,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,4,0,False,42,0.0,False,0.66,16.308,0.163,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,4,0,False,43,0.0,False,0.66,16.374,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,ambiguous,4,0,False,44,0.0,False,0.66,16.402,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,1,0,False,42,0.0,False,0.74,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,1,0,False,43,0.0,False,0.74,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,1,0,False,44,0.0,False,0.74,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,2,0,False,42,0.0,False,0.65,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,2,0,False,43,0.0,False,0.65,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,2,0,False,44,0.0,False,0.65,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,3,0,False,42,0.0,False,0.72,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,3,0,False,43,0.0,False,0.72,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,3,0,False,44,0.0,False,0.72,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,4,0,False,42,0.0,False,0.7,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,4,0,False,43,0.0,False,0.7,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_control,4,0,False,44,0.0,False,0.7,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,1,False,42,0.0,False,0.68,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,1,False,43,0.0,False,0.68,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,1,False,44,0.0,False,0.68,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,2,False,42,0.0,False,0.69,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,2,False,43,0.0,False,0.69,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,2,False,44,0.0,False,0.69,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,3,False,42,0.0,False,0.68,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,3,False,43,0.0,False,0.68,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,3,False,44,0.0,False,0.68,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,4,False,42,0.0,False,0.64,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,4,False,43,0.0,False,0.64,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,negative_original,,4,False,44,0.0,False,0.64,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,1,0,False,42,0.0,False,0.67,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,1,0,False,43,0.0,False,0.67,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,1,0,False,44,0.0,False,0.67,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,2,0,False,42,0.0,False,0.92,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,2,0,False,43,0.0,False,0.92,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,2,0,False,44,0.0,False,0.92,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,3,0,False,42,0.0,False,0.7,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,3,0,False,43,0.0,False,0.7,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,3,0,False,44,0.0,False,0.7,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,4,0,False,42,0.0,False,0.67,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,4,0,False,43,0.0,False,0.67,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,neutral,4,0,False,44,0.0,False,0.67,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,1,0,False,42,0.0,False,0.66,16.583,0.166,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,1,0,False,43,0.0,False,0.66,16.576,0.166,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,1,0,False,44,0.0,False,0.66,16.639,0.166,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,2,0,False,42,0.0,False,0.73,16.439,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,2,0,False,43,0.0,False,0.73,16.506,0.165,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,2,0,False,44,0.0,False,0.73,16.338,0.163,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,3,0,False,42,0.0,False,0.69,16.761,0.168,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,3,0,False,43,0.0,False,0.69,16.590,0.166,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,3,0,False,44,0.0,False,0.69,16.938,0.169,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,4,0,False,42,0.0,False,0.68,16.534,0.165,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,4,0,False,43,0.0,False,0.68,16.372,0.164,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
larger_animal,flan-t5-large,positive,4,0,False,44,0.0,False,0.68,16.532,0.165,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,1,0,False,42,0.0,False,0.0,11.360,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,1,0,False,43,0.0,False,0.0,11.230,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,1,0,False,44,0.0,False,0.0,11.405,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,2,0,False,42,0.0,False,0.0,11.305,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,2,0,False,43,0.0,False,0.0,11.385,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,2,0,False,44,0.0,False,0.0,11.379,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,3,0,False,42,0.0,False,0.0,11.400,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,3,0,False,43,0.0,False,0.0,11.298,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,3,0,False,44,0.0,False,0.0,11.232,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,4,0,False,42,0.0,False,0.0,11.309,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,4,0,False,43,0.0,False,0.0,11.239,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,ambiguous,4,0,False,44,0.0,False,0.0,11.282,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,1,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,1,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,1,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,2,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,2,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,2,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,3,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,3,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,3,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,4,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,4,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_control,4,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,1,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,1,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,1,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,2,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,2,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,2,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,3,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,3,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,3,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,4,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,4,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,negative_original,,4,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,1,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,1,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,1,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,2,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,2,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,2,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,3,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,3,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,3,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,4,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,4,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,neutral,4,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
letters_list,flan-t5-large,positive,1,0,False,42,0.0,False,0.0,11.371,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
letters_list,flan-t5-large,positive,1,0,False,43,0.0,False,0.0,11.449,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
letters_list,flan-t5-large,positive,1,0,False,44,0.0,False,0.0,11.290,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
letters_list,flan-t5-large,positive,2,0,False,42,0.0,False,0.0,11.561,0.116,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
